id,title,content,date_str,year_abs,month,day,jd,am_day,source_type,source_database,source_url,language,category,subcategory,location,coordinates,people,places,keywords,confidence_score,data_hash,created_at,updated_at
464,Research on archaeology - Paper 10,This paper explores archaeology from a historical perspective with modern analytical methods.,1961-06-26,1961,1,1,2437476.5,699312.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""archaeology""]",0.9,374f2a805b44e2c70440af01077ba21a,2025-11-04 00:42:42,2025-11-04 00:42:42
473,Research on archaeology - Paper 19,This paper explores archaeology from a historical perspective with modern analytical methods.,1962-01-21,1962,1,1,2437685.5,699521.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""archaeology""]",0.9,eaf7d5dd107d308a4869467c6eede299,2025-11-04 00:42:42,2025-11-04 00:42:42
277,Research on ancient - Paper 3,This paper explores ancient from a historical perspective with modern analytical methods.,1962-05-11,1962,1,1,2437795.5,699631.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""ancient""]",0.9,0d51987d8ae884c0e5771c6a8f2a5a4f,2025-11-04 00:25:20,2025-11-04 00:25:20
351,Research on history - Paper 17,This paper explores history from a historical perspective with modern analytical methods.,1962-07-28,1962,1,1,2437873.5,699709.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""history""]",0.9,451261900af555e8b1e7543b52a65b4d,2025-11-04 00:30:56,2025-11-04 00:30:56
474,Research on archaeology - Paper 20,This paper explores archaeology from a historical perspective with modern analytical methods.,1962-10-01,1962,1,1,2437938.5,699774.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""archaeology""]",0.9,fe399bae787759eccc83e07a9071b6a2,2025-11-04 00:42:42,2025-11-04 00:42:42
303,Research on chronology - Paper 9,This paper explores chronology from a historical perspective with modern analytical methods.,1963-03-26,1963,1,1,2438114.5,699950.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""chronology""]",0.9,7da71b1dbcc34dd50640079af6904776,2025-11-04 00:25:20,2025-11-04 00:25:20
440,Research on history - Paper 6,This paper explores history from a historical perspective with modern analytical methods.,1963-04-13,1963,1,1,2438132.5,699968.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""history""]",0.9,59b241b034f2cdf816b085628ce2bbc1,2025-11-04 00:42:42,2025-11-04 00:42:42
391,Research on medieval - Paper 17,This paper explores medieval from a historical perspective with modern analytical methods.,1963-04-24,1963,1,1,2438143.5,699979.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""medieval""]",0.9,e30364a08d0ba992bbed8a676bfa5041,2025-11-04 00:30:56,2025-11-04 00:30:56
441,Research on history - Paper 7,This paper explores history from a historical perspective with modern analytical methods.,1963-10-14,1963,1,1,2438316.5,700152.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""history""]",0.9,6a06e5d16610ee37761663cc0a6988e5,2025-11-04 00:42:42,2025-11-04 00:42:42
372,Research on archaeology - Paper 18,This paper explores archaeology from a historical perspective with modern analytical methods.,1964-01-10,1964,1,1,2438404.5,700240.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.17,en,scientific_paper,journal_article,,,"[""Author 18"", ""Co-Author 18""]",[],"[""archaeology""]",0.9,83487113fe18114245845673153ea0ac,2025-11-04 00:30:56,2025-11-04 00:30:56
355,Research on archaeology - Paper 1,This paper explores archaeology from a historical perspective with modern analytical methods.,1964-04-23,1964,1,1,2438508.5,700344.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""archaeology""]",0.9,42d781693dcd769025dfe28ff8960b3a,2025-11-04 00:30:56,2025-11-04 00:30:56
337,Research on history - Paper 3,This paper explores history from a historical perspective with modern analytical methods.,1964-06-21,1964,1,1,2438567.5,700403.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""history""]",0.9,76b4dae572de17d20fab437b9fbcdf74,2025-11-04 00:30:56,2025-11-04 00:30:56
434,Research on chronology - Paper 20,This paper explores chronology from a historical perspective with modern analytical methods.,1964-12-15,1964,1,1,2438744.5,700580.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""chronology""]",0.9,6afe474c9f0da69fdd0614ea60457666,2025-11-04 00:30:56,2025-11-04 00:30:56
300,Research on chronology - Paper 6,This paper explores chronology from a historical perspective with modern analytical methods.,1965-06-03,1965,1,1,2438914.5,700750.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""chronology""]",0.9,e1a3a2744f51b82df01232956cdfa746,2025-11-04 00:25:20,2025-11-04 00:25:20
437,Research on history - Paper 3,This paper explores history from a historical perspective with modern analytical methods.,1965-06-14,1965,1,1,2438925.5,700761.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""history""]",0.9,abc039a636f5459ef9d8237da0285c86,2025-11-04 00:42:42,2025-11-04 00:42:42
525,Research on chronology - Paper 11,This paper explores chronology from a historical perspective with modern analytical methods.,1965-07-08,1965,1,1,2438949.5,700785.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""chronology""]",0.9,ba5cc283a21735dc3dde9c730aef4070,2025-11-04 00:42:42,2025-11-04 00:42:42
410,Research on ancient - Paper 16,This paper explores ancient from a historical perspective with modern analytical methods.,1966-09-12,1966,1,1,2439380.5,701216.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.15,en,scientific_paper,journal_article,,,"[""Author 16"", ""Co-Author 16""]",[],"[""ancient""]",0.9,d0750421a96b94d6850abeffcac415ee,2025-11-04 00:30:56,2025-11-04 00:30:56
373,Research on archaeology - Paper 19,This paper explores archaeology from a historical perspective with modern analytical methods.,1966-09-15,1966,1,1,2439383.5,701219.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""archaeology""]",0.9,04403fc0c5001cd2808fd9b1261e8b5f,2025-11-04 00:30:56,2025-11-04 00:30:56
482,Research on medieval - Paper 8,This paper explores medieval from a historical perspective with modern analytical methods.,1966-12-07,1966,1,1,2439466.5,701302.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.7,en,scientific_paper,journal_article,,,"[""Author 8"", ""Co-Author 8""]",[],"[""medieval""]",0.9,f3b3f1eeaf9f6ecde30c3acf45aed47a,2025-11-04 00:42:42,2025-11-04 00:42:42
404,Research on ancient - Paper 10,This paper explores ancient from a historical perspective with modern analytical methods.,1966-12-08,1966,1,1,2439467.5,701303.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""ancient""]",0.9,9d3a8cb9e1fc4b9345bc01b6225c1dcc,2025-11-04 00:30:56,2025-11-04 00:30:56
386,Research on medieval - Paper 12,This paper explores medieval from a historical perspective with modern analytical methods.,1967-01-17,1967,1,1,2439507.5,701343.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""medieval""]",0.9,f7db956485424d984cf93ef3fe9b1f17,2025-11-04 00:30:56,2025-11-04 00:30:56
273,Research on medieval - Paper 19,This paper explores medieval from a historical perspective with modern analytical methods.,1967-02-07,1967,1,1,2439528.5,701364.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""medieval""]",0.9,82ab10a3d8bfd4d409668f8b769c06d1,2025-11-04 00:25:20,2025-11-04 00:25:20
390,Research on medieval - Paper 16,This paper explores medieval from a historical perspective with modern analytical methods.,1967-02-28,1967,1,1,2439549.5,701385.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.15,en,scientific_paper,journal_article,,,"[""Author 16"", ""Co-Author 16""]",[],"[""medieval""]",0.9,f31df9c07d9bbf7210a3012d5de6643b,2025-11-04 00:30:56,2025-11-04 00:30:56
370,Research on archaeology - Paper 16,This paper explores archaeology from a historical perspective with modern analytical methods.,1967-04-26,1967,1,1,2439606.5,701442.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.15,en,scientific_paper,journal_article,,,"[""Author 16"", ""Co-Author 16""]",[],"[""archaeology""]",0.9,56851cf4c151698fee6dd418eb351da8,2025-11-04 00:30:56,2025-11-04 00:30:56
